"user_id","customer_segment","customer_perk"
"565827","Blue","Exclusive discounts"
"539864","Gold","Free hotel meal"
"515258","Silver","Free checked bag"
"456671","Silver","Free checked bag"
"621552","Casual web searcher","No perks"
"576691","Silver","Free checked bag"
"691546","Gold","Free hotel meal"
"574987","Blue","Exclusive discounts"
"516561","Blue","Exclusive discounts"
"549274","Casual web searcher","No perks"
"513241","Casual web searcher","No perks"
"531795","Blue","Exclusive discounts"
"521062","Casual web searcher","No perks"
"611126","Blue","Exclusive discounts"
"530427","Gold","Free hotel meal"
"583955","Casual web searcher","No perks"
"621113","Casual web searcher","No perks"
"487040","Silver","Free checked bag"
"553938","Gold","Free hotel meal"
"508891","Bronze","No cancellation fees"
"535189","Blue","Exclusive discounts"
"578947","Silver","Free checked bag"
"468666","Gold","Free hotel meal"
"516004","Bronze","No cancellation fees"
"543237","Bronze","No cancellation fees"
"527824","Silver","Free checked bag"
"576879","Blue","Exclusive discounts"
"511433","Silver","Free checked bag"
"453143","Silver","Free checked bag"
"576612","Platinum","1 night free hotel with flight"
"522118","Gold","Free hotel meal"
"454661","Gold","Free hotel meal"
"634601","Casual web searcher","No perks"
"539012","Platinum","1 night free hotel with flight"
"527735","Bronze","No cancellation fees"
"524043","Platinum","1 night free hotel with flight"
"510953","Bronze","No cancellation fees"
"467809","Silver","Free checked bag"
"550506","Gold","Free hotel meal"
"524194","Bronze","No cancellation fees"
"638600","Casual web searcher","No perks"
"521282","Bronze","No cancellation fees"
"539912","Bronze","No cancellation fees"
"584134","Blue","Exclusive discounts"
"532063","Silver","Free checked bag"
"535994","Blue","Exclusive discounts"
"527109","Silver","Free checked bag"
"538681","Casual web searcher","No perks"
"569300","Silver","Free checked bag"
"515778","Silver","Free checked bag"
"530421","Silver","Free checked bag"
"721552","Silver","Free checked bag"
"543618","Bronze","No cancellation fees"
"524923","Blue","Exclusive discounts"
"501708","Blue","Exclusive discounts"
"512418","Gold","Free hotel meal"
"494590","Silver","Free checked bag"
"536016","Blue","Exclusive discounts"
"517491","Platinum","1 night free hotel with flight"
"587304","Gold","Free hotel meal"
"520780","Casual web searcher","No perks"
"689456","Blue","Exclusive discounts"
"517205","Blue","Exclusive discounts"
"642553","Bronze","No cancellation fees"
"534295","Platinum","1 night free hotel with flight"
"551967","Platinum","1 night free hotel with flight"
"513714","Bronze","No cancellation fees"
"519248","Silver","Free checked bag"
"551681","Blue","Exclusive discounts"
"528216","Silver","Free checked bag"
"563052","Blue","Exclusive discounts"
"514324","Silver","Free checked bag"
"612226","Casual web searcher","No perks"
"661697","Blue","Exclusive discounts"
"522631","Silver","Free checked bag"
"577255","Bronze","No cancellation fees"
"567824","Casual web searcher","No perks"
"535747","Bronze","No cancellation fees"
"653332","Blue","Exclusive discounts"
"568155","Blue","Exclusive discounts"
"586811","Silver","Free checked bag"
"541998","Gold","Free hotel meal"
"499252","Silver","Free checked bag"
"583759","Bronze","No cancellation fees"
"526431","Platinum","1 night free hotel with flight"
"577901","Gold","Free hotel meal"
"521109","Silver","Free checked bag"
"439052","Gold","Free hotel meal"
"497042","Silver","Free checked bag"
"551890","Platinum","1 night free hotel with flight"
"573946","Blue","Exclusive discounts"
"546008","Bronze","No cancellation fees"
"557692","Platinum","1 night free hotel with flight"
"489635","Silver","Free checked bag"
"509749","Silver","Free checked bag"
"465138","Gold","Free hotel meal"
"474384","Bronze","No cancellation fees"
"575756","Silver","Free checked bag"
"572932","Casual web searcher","No perks"
"590400","Gold","Free hotel meal"
"532233","Bronze","No cancellation fees"
"615544","Blue","Exclusive discounts"
"615783","Bronze","No cancellation fees"
"522484","Platinum","1 night free hotel with flight"
"585650","Silver","Free checked bag"
"582801","Silver","Free checked bag"
"515953","Silver","Free checked bag"
"523513","Silver","Free checked bag"
"526367","Silver","Free checked bag"
"510944","Silver","Free checked bag"
"563588","Bronze","No cancellation fees"
"565419","Silver","Free checked bag"
"557476","Silver","Free checked bag"
"615266","Gold","Free hotel meal"
"622248","Gold","Free hotel meal"
"570330","Gold","Free hotel meal"
"669449","Platinum","1 night free hotel with flight"
"577225","Silver","Free checked bag"
"629345","Blue","Exclusive discounts"
"633725","Silver","Free checked bag"
"520934","Bronze","No cancellation fees"
"566650","Bronze","No cancellation fees"
"618343","Blue","Exclusive discounts"
"570369","Gold","Free hotel meal"
"519357","Gold","Free hotel meal"
"538976","Gold","Free hotel meal"
"530188","Platinum","1 night free hotel with flight"
"532742","Gold","Free hotel meal"
"519529","Blue","Exclusive discounts"
"551963","Bronze","No cancellation fees"
"546664","Bronze","No cancellation fees"
"623815","Gold","Free hotel meal"
"514926","Silver","Free checked bag"
"584537","Gold","Free hotel meal"
"595740","Bronze","No cancellation fees"
"574279","Silver","Free checked bag"
"380436","Bronze","No cancellation fees"
"530719","Gold","Free hotel meal"
"458814","Silver","Free checked bag"
"518324","Bronze","No cancellation fees"
"312488","Casual web searcher","No perks"
"509467","Gold","Free hotel meal"
"520422","Bronze","No cancellation fees"
"582577","Silver","Free checked bag"
"485505","Blue","Exclusive discounts"
"702877","Gold","Free hotel meal"
"595852","Silver","Free checked bag"
"557033","Silver","Free checked bag"
"525022","Silver","Free checked bag"
"516639","Gold","Free hotel meal"
"599454","Platinum","1 night free hotel with flight"
"606094","Silver","Free checked bag"
"575299","Bronze","No cancellation fees"
"586721","Blue","Exclusive discounts"
"418329","Gold","Free hotel meal"
"573719","Blue","Exclusive discounts"
"513613","Gold","Free hotel meal"
"570418","Silver","Free checked bag"
"553690","Casual web searcher","No perks"
"522809","Silver","Free checked bag"
"559520","Bronze","No cancellation fees"
"531931","Bronze","No cancellation fees"
"512416","Blue","Exclusive discounts"
"586122","Bronze","No cancellation fees"
"563254","Bronze","No cancellation fees"
"550426","Gold","Free hotel meal"
"543559","Bronze","No cancellation fees"
"513860","Platinum","1 night free hotel with flight"
"533716","Silver","Free checked bag"
"576663","Blue","Exclusive discounts"
"606648","Bronze","No cancellation fees"
"525844","Gold","Free hotel meal"
"513031","Gold","Free hotel meal"
"559787","Silver","Free checked bag"
"550221","Silver","Free checked bag"
"594446","Silver","Free checked bag"
"625089","Silver","Free checked bag"
"579323","Silver","Free checked bag"
"499780","Casual web searcher","No perks"
"569364","Bronze","No cancellation fees"
"589630","Platinum","1 night free hotel with flight"
"541112","Silver","Free checked bag"
"540653","Blue","Exclusive discounts"
"682247","Bronze","No cancellation fees"
"524052","Gold","Free hotel meal"
"463867","Blue","Exclusive discounts"
"516178","Blue","Exclusive discounts"
"547070","Platinum","1 night free hotel with flight"
"536313","Bronze","No cancellation fees"
"586312","Silver","Free checked bag"
"587810","Bronze","No cancellation fees"
"513823","Casual web searcher","No perks"
"627158","Silver","Free checked bag"
"507753","Blue","Exclusive discounts"
"510283","Casual web searcher","No perks"
"514395","Gold","Free hotel meal"
"623949","Silver","Free checked bag"
"624593","Blue","Exclusive discounts"
"524313","Gold","Free hotel meal"
"591888","Silver","Free checked bag"
"544595","Silver","Free checked bag"
"563335","Silver","Free checked bag"
"533048","Blue","Exclusive discounts"
"550421","Bronze","No cancellation fees"
"632239","Bronze","No cancellation fees"
"530543","Silver","Free checked bag"
"466205","Silver","Free checked bag"
"559194","Bronze","No cancellation fees"
"535905","Blue","Exclusive discounts"
"566547","Bronze","No cancellation fees"
"542815","Casual web searcher","No perks"
"510815","Gold","Free hotel meal"
"525308","Blue","Exclusive discounts"
"522999","Platinum","1 night free hotel with flight"
"553751","Silver","Free checked bag"
"513317","Bronze","No cancellation fees"
"537671","Gold","Free hotel meal"
"411701","Bronze","No cancellation fees"
"659832","Bronze","No cancellation fees"
"512443","Blue","Exclusive discounts"
"565718","Silver","Free checked bag"
"530811","Silver","Free checked bag"
"605619","Silver","Free checked bag"
"665397","Bronze","No cancellation fees"
"518743","Platinum","1 night free hotel with flight"
"514164","Gold","Free hotel meal"
"526690","Bronze","No cancellation fees"
"490348","Bronze","No cancellation fees"
"496074","Casual web searcher","No perks"
"579589","Platinum","1 night free hotel with flight"
"552506","Bronze","No cancellation fees"
"534697","Blue","Exclusive discounts"
"512623","Casual web searcher","No perks"
"676570","Gold","Free hotel meal"
"167852","Casual web searcher","No perks"
"503483","Casual web searcher","No perks"
"601673","Silver","Free checked bag"
"530801","Gold","Free hotel meal"
"447053","Blue","Exclusive discounts"
"612236","Gold","Free hotel meal"
"526409","Silver","Free checked bag"
"516833","Bronze","No cancellation fees"
"563410","Blue","Exclusive discounts"
"519982","Blue","Exclusive discounts"
"561687","Gold","Free hotel meal"
"535734","Blue","Exclusive discounts"
"500646","Silver","Free checked bag"
"548258","Silver","Free checked bag"
"612128","Silver","Free checked bag"
"596220","Blue","Exclusive discounts"
"528028","Platinum","1 night free hotel with flight"
"474120","Platinum","1 night free hotel with flight"
"523231","Silver","Free checked bag"
"552643","Silver","Free checked bag"
"454920","Platinum","1 night free hotel with flight"
"488539","Casual web searcher","No perks"
"574003","Silver","Free checked bag"
"522286","Gold","Free hotel meal"
"479254","Bronze","No cancellation fees"
"540924","Gold","Free hotel meal"
"575923","Bronze","No cancellation fees"
"551088","Platinum","1 night free hotel with flight"
"620719","Blue","Exclusive discounts"
"571913","Blue","Exclusive discounts"
"518629","Gold","Free hotel meal"
"283325","Blue","Exclusive discounts"
"621150","Casual web searcher","No perks"
"519335","Blue","Exclusive discounts"
"560948","Casual web searcher","No perks"
"340166","Blue","Exclusive discounts"
"535155","Casual web searcher","No perks"
"572908","Silver","Free checked bag"
"581269","Gold","Free hotel meal"
"512069","Platinum","1 night free hotel with flight"
"537795","Bronze","No cancellation fees"
"584115","Silver","Free checked bag"
"537413","Gold","Free hotel meal"
"557449","Bronze","No cancellation fees"
"518716","Bronze","No cancellation fees"
"595626","Silver","Free checked bag"
"597878","Blue","Exclusive discounts"
"545404","Bronze","No cancellation fees"
"527750","Blue","Exclusive discounts"
"515688","Silver","Free checked bag"
"476270","Gold","Free hotel meal"
"505172","Gold","Free hotel meal"
"512193","Blue","Exclusive discounts"
"513425","Casual web searcher","No perks"
"563740","Silver","Free checked bag"
"540777","Blue","Exclusive discounts"
"575733","Casual web searcher","No perks"
"522427","Gold","Free hotel meal"
"527130","Blue","Exclusive discounts"
"513796","Platinum","1 night free hotel with flight"
"561033","Silver","Free checked bag"
"361759","Silver","Free checked bag"
"534594","Blue","Exclusive discounts"
"513582","Silver","Free checked bag"
"531771","Blue","Exclusive discounts"
"549764","Blue","Exclusive discounts"
"528528","Blue","Exclusive discounts"
"505414","Blue","Exclusive discounts"
"672468","Platinum","1 night free hotel with flight"
"547007","Gold","Free hotel meal"
"553876","Silver","Free checked bag"
"494463","Silver","Free checked bag"
"590379","Silver","Free checked bag"
"526628","Silver","Free checked bag"
"721570","Bronze","No cancellation fees"
"547878","Platinum","1 night free hotel with flight"
"531511","Silver","Free checked bag"
"655166","Bronze","No cancellation fees"
"543659","Gold","Free hotel meal"
"559863","Bronze","No cancellation fees"
"427426","Silver","Free checked bag"
"530673","Casual web searcher","No perks"
"507531","Blue","Exclusive discounts"
"575500","Blue","Exclusive discounts"
"542825","Gold","Free hotel meal"
"638576","Silver","Free checked bag"
"519260","Silver","Free checked bag"
"513509","Blue","Exclusive discounts"
"564219","Silver","Free checked bag"
"589977","Gold","Free hotel meal"
"474239","Blue","Exclusive discounts"
"512419","Platinum","1 night free hotel with flight"
"569754","Gold","Free hotel meal"
"529338","Silver","Free checked bag"
"526900","Gold","Free hotel meal"
"365825","Blue","Exclusive discounts"
"523824","Bronze","No cancellation fees"
"526913","Silver","Free checked bag"
"506704","Blue","Exclusive discounts"
"530463","Platinum","1 night free hotel with flight"
"530739","Blue","Exclusive discounts"
"559782","Platinum","1 night free hotel with flight"
"544414","Platinum","1 night free hotel with flight"
"528098","Casual web searcher","No perks"
"551166","Blue","Exclusive discounts"
"551042","Silver","Free checked bag"
"496972","Gold","Free hotel meal"
"578938","Platinum","1 night free hotel with flight"
"451674","Casual web searcher","No perks"
"523771","Bronze","No cancellation fees"
